   9.0826521e-02   1.7310231e-01   2.4763732e-01   3.1516359e-01   3.7634287e-01   4.3177349e-01   4.8199648e-01   5.2750118e-01   5.6873025e-01   6.0608418e-01   6.3992536e-01   6.7058180e-01   6.9835040e-01   7.2349996e-01   7.4627387e-01   7.6689258e-01   7.8555577e-01   8.0244432e-01   8.1772216e-01   8.3153783e-01   8.4402597e-01   8.5530865e-01   8.6549653e-01   8.7468998e-01   8.8298004e-01   8.9044927e-01   8.9717260e-01   9.0321802e-01   9.0864722e-01   9.1351621e-01   9.1787585e-01   9.2177230e-01   9.2524750e-01   9.2833952e-01   9.3108297e-01   9.3350928e-01   9.3564702e-01   9.3752215e-01   9.3915827e-01   9.4057683e-01   9.4179735e-01   9.4283756e-01   9.4371361e-01   9.4444018e-01   9.4503062e-01   9.4549708e-01   9.4585063e-01   9.4610134e-01   9.4625838e-01   9.4633008e-01   9.4632406e-01   9.4624723e-01   9.4610590e-01   9.4590582e-01   9.4565222e-01   9.4534987e-01   9.4500313e-01   9.4461594e-01   9.4419194e-01   9.4373440e-01   9.4324635e-01   9.4273051e-01   9.4218940e-01   9.4162528e-01   9.4104025e-01   9.4043620e-01   9.3981487e-01   9.3917783e-01   9.3852654e-01   9.3786232e-01   9.3718636e-01   9.3649977e-01   9.3580356e-01   9.3509864e-01   9.3438585e-01   9.3366596e-01   9.3293966e-01   9.3220761e-01   9.3147038e-01   9.3072851e-01   9.2998249e-01   9.2923277e-01   9.2847975e-01   9.2772382e-01   9.2696530e-01   9.2620452e-01   9.2544176e-01   9.2467729e-01   9.2391134e-01   9.2314413e-01   9.2237587e-01   9.2160673e-01   9.2083689e-01   9.2006650e-01   9.1929570e-01   9.1852462e-01   9.1775338e-01   9.1698208e-01   9.1621082e-01   9.1543970e-01   9.0013431e-01   8.8519293e-01   8.7067273e-01   8.5657256e-01   8.4288044e-01   8.2307691e-01   8.0411334e-01   7.8005743e-01   7.5182158e-01   7.2545470e-01   7.0079200e-01   6.7768472e-01   6.3561408e-01   5.9832483e-01   5.6507368e-01   5.3525655e-01   5.0837972e-01   4.6189191e-01   4.2311726e-01   3.9030193e-01   3.6218066e-01   3.3781973e-01   3.0683709e-01   2.8104314e-01   2.5270205e-01   2.2440052e-01   2.0179151e-01   1.8331656e-01   1.6793789e-01   1.4380475e-01   1.2573312e-01   1.1169494e-01   1.0047581e-01   9.1304259e-02   7.7208108e-02   6.6881894e-02   5.8991762e-02   5.2766676e-02   4.7729912e-02   4.1751795e-02   3.7104450e-02   3.2309321e-02   2.7815866e-02   2.4419656e-02   2.1762525e-02   1.9626894e-02   1.6406780e-02   1.4094362e-02   1.2353257e-02   1.0995019e-02   9.9058696e-03
   1.6638935e-01   3.0434740e-01   4.1871768e-01   5.1351316e-01   5.9205966e-01   6.5711422e-01   7.1096308e-01   7.5550257e-01   7.9230604e-01   8.2267925e-01   8.4770619e-01   8.6828696e-01   8.8516920e-01   8.9897408e-01   9.1021783e-01   9.1932960e-01   9.2666621e-01   9.3252446e-01   9.3715129e-01   9.4075218e-01   9.4349820e-01   9.4553177e-01   9.4697152e-01   9.4791627e-01   9.4844839e-01   9.4863651e-01   9.4853786e-01   9.4820019e-01   9.4766330e-01   9.4696043e-01   9.4611929e-01   9.4516304e-01   9.4411102e-01   9.4297936e-01   9.4178157e-01   9.4052891e-01   9.3923081e-01   9.3789515e-01   9.3652851e-01   9.3513642e-01   9.3372348e-01   9.3229355e-01   9.3084987e-01   9.2939514e-01   9.2793162e-01   9.2646121e-01   9.2498550e-01   9.2350583e-01   9.2202330e-01   9.2053886e-01   9.1905329e-01   9.1756724e-01   9.1608126e-01   9.1459582e-01   9.1311131e-01   9.1162805e-01   9.1014630e-01   9.0866630e-01   9.0718824e-01   9.0571228e-01   9.0423854e-01   9.0276715e-01   9.0129820e-01   8.9983175e-01   8.9836788e-01   8.9690665e-01   8.9544808e-01   8.9399223e-01   8.9253912e-01   8.9108877e-01   8.8964121e-01   8.8819645e-01   8.8675451e-01   8.8531539e-01   8.8387910e-01   8.8244564e-01   8.8101503e-01   8.7958726e-01   8.7816234e-01   8.7674026e-01   8.7532103e-01   8.7390464e-01   8.7249110e-01   8.7108039e-01   8.6967253e-01   8.6826749e-01   8.6686529e-01   8.6546591e-01   8.6406936e-01   8.6267563e-01   8.6128471e-01   8.5989661e-01   8.5851131e-01   8.5712881e-01   8.5574911e-01   8.5437220e-01   8.5299808e-01   8.5162675e-01   8.5025819e-01   8.4889241e-01   8.2215147e-01   7.9647750e-01   7.7182965e-01   7.4816730e-01   7.2545035e-01   6.9306178e-01   6.6258341e-01   6.2470523e-01   5.8141049e-01   5.4216392e-01   5.0652573e-01   4.7410419e-01   4.1756202e-01   3.7021676e-01   3.3026113e-01   2.9628636e-01   2.6718953e-01   2.2033426e-01   1.8466347e-01   1.5692346e-01   1.3494832e-01   1.1725686e-01   9.6564092e-02   8.0881507e-02   6.5267770e-02   5.1363209e-02   4.1464042e-02   3.4169742e-02   2.8641610e-02   2.0959164e-02   1.5997494e-02   1.2609068e-02   1.0193017e-02   8.4100843e-03   6.0059300e-03   4.5024854e-03   3.5002101e-03   2.7988092e-03   2.2888924e-03   1.7504268e-03   1.3818148e-03   1.0472501e-03   7.7586952e-04   5.9777460e-04   4.7463859e-04   3.8597206e-04   2.6962529e-04   1.9893210e-04   1.5279234e-04   1.2102405e-04   9.8224006e-05
   2.3023791e-01   4.0619701e-01   5.4059803e-01   6.4316945e-01   7.2135399e-01   7.8084769e-01   8.2601139e-01   8.6018488e-01   8.8592689e-01   9.0519844e-01   9.1950297e-01   9.2999355e-01   9.3755484e-01   9.4286577e-01   9.4644760e-01   9.4870068e-01   9.4993256e-01   9.5037965e-01   9.5022366e-01   9.4960437e-01   9.4862931e-01   9.4738122e-01   9.4592382e-01   9.4430618e-01   9.4256608e-01   9.4073265e-01   9.3882836e-01   9.3687050e-01   9.3487245e-01   9.3284450e-01   9.3079460e-01   9.2872889e-01   9.2665213e-01   9.2456795e-01   9.2247921e-01   9.2038807e-01   9.1829624e-01   9.1620500e-01   9.1411538e-01   9.1202814e-01   9.0994390e-01   9.0786311e-01   9.0578613e-01   9.0371323e-01   9.0164463e-01   8.9958048e-01   8.9752092e-01   8.9546603e-01   8.9341589e-01   8.9137054e-01   8.8933004e-01   8.8729440e-01   8.8526364e-01   8.8323778e-01   8.8121683e-01   8.7920079e-01   8.7718967e-01   8.7518345e-01   8.7318215e-01   8.7118575e-01   8.6919425e-01   8.6720764e-01   8.6522592e-01   8.6324907e-01   8.6127710e-01   8.5930999e-01   8.5734773e-01   8.5539032e-01   8.5343774e-01   8.5148999e-01   8.4954705e-01   8.4760893e-01   8.4567560e-01   8.4374707e-01   8.4182331e-01   8.3990432e-01   8.3799010e-01   8.3608062e-01   8.3417589e-01   8.3227589e-01   8.3038062e-01   8.2849005e-01   8.2660419e-01   8.2472303e-01   8.2284655e-01   8.2097474e-01   8.1910760e-01   8.1724512e-01   8.1538728e-01   8.1353408e-01   8.1168550e-01   8.0984154e-01   8.0800219e-01   8.0616743e-01   8.0433727e-01   8.0251168e-01   8.0069066e-01   7.9887420e-01   7.9706229e-01   7.9525492e-01   7.6004588e-01   7.2657127e-01   6.9475398e-01   6.6451784e-01   6.3578808e-01   5.9535890e-01   5.5791830e-01   5.1225937e-01   4.6134379e-01   4.1645721e-01   3.7682536e-01   3.4177021e-01   2.8310743e-01   2.3663240e-01   1.9947870e-01   1.6950684e-01   1.4511453e-01   1.0853120e-01   8.3130479e-02   6.4998610e-02   5.1736285e-02   4.1825715e-02   3.1175785e-02   2.3841023e-02   1.7233080e-02   1.1994158e-02   8.6772538e-03   6.4772061e-03   4.9614251e-03   3.0963507e-03   2.0598973e-03   1.4387338e-03   1.0441200e-03   7.8153870e-04   4.7072666e-04   3.0510136e-04   2.0889039e-04   1.4922754e-04   1.1028363e-04   7.3690542e-05   5.1650645e-05   3.4054225e-05   2.1701550e-05   1.4668836e-05   1.0374395e-05   7.6052603e-06   4.4382596e-06   2.8117646e-06   1.8921728e-06   1.3336058e-06   9.7493448e-07
   2.8490028e-01   4.8680175e-01   6.2970866e-01   7.3066648e-01   8.0178416e-01   8.5166729e-01   8.8643420e-01   9.1043660e-01   9.2677094e-01   9.3764138e-01   9.4461756e-01   9.4881772e-01   9.5103879e-01   9.5184901e-01   9.5165365e-01   9.5074191e-01   9.4932023e-01   9.4753602e-01   9.4549460e-01   9.4327124e-01   9.4091973e-01   9.3847857e-01   9.3597528e-01   9.3342957e-01   9.3085556e-01   9.2826333e-01   9.2566012e-01   9.2305113e-01   9.2044006e-01   9.1782957e-01   9.1522156e-01   9.1261741e-01   9.1001809e-01   9.0742429e-01   9.0483651e-01   9.0225510e-01   8.9968032e-01   8.9711234e-01   8.9455127e-01   8.9199721e-01   8.8945021e-01   8.8691031e-01   8.8437752e-01   8.8185187e-01   8.7933334e-01   8.7682195e-01   8.7431768e-01   8.7182054e-01   8.6933050e-01   8.6684755e-01   8.6437169e-01   8.6190290e-01   8.5944117e-01   8.5698648e-01   8.5453881e-01   8.5209816e-01   8.4966450e-01   8.4723783e-01   8.4481812e-01   8.4240536e-01   8.3999954e-01   8.3760063e-01   8.3520864e-01   8.3282353e-01   8.3044529e-01   8.2807391e-01   8.2570938e-01   8.2335167e-01   8.2100077e-01   8.1865667e-01   8.1631935e-01   8.1398879e-01   8.1166498e-01   8.0934791e-01   8.0703755e-01   8.0473389e-01   8.0243692e-01   8.0014662e-01   7.9786298e-01   7.9558597e-01   7.9331559e-01   7.9105181e-01   7.8879463e-01   7.8654403e-01   7.8429999e-01   7.8206249e-01   7.7983152e-01   7.7760707e-01   7.7538911e-01   7.7317764e-01   7.7097264e-01   7.6877408e-01   7.6658197e-01   7.6439627e-01   7.6221698e-01   7.6004408e-01   7.5787755e-01   7.5571738e-01   7.5356356e-01   7.5141606e-01   7.0977083e-01   6.7052644e-01   6.3356086e-01   5.9875463e-01   5.6599145e-01   5.2043196e-01   4.7885355e-01   4.2902203e-01   3.7470783e-01   3.2805390e-01   2.8793493e-01   2.5338267e-01   1.9779214e-01   1.5604832e-01   1.2439787e-01   1.0015713e-01   8.1402869e-02   5.5189657e-02   3.8599045e-02   2.7738090e-02   2.0411094e-02   1.5334742e-02   1.0327681e-02   7.1993575e-03   4.6525721e-03   2.8579965e-03   1.8497428e-03   1.2488433e-03   8.7304466e-04   4.6371400e-04   2.6845392e-04   1.6594266e-04   1.0800189e-04   7.3276415e-05   3.7174518e-05   2.0811194e-05   1.2539340e-05   7.9982520e-06   5.3389348e-06   3.1151851e-06   1.9377958e-06   1.1109458e-06   6.0869705e-07   3.6084110e-07   2.2725320e-07   1.5015073e-07   7.3177986e-08   3.9798651e-08   2.3461708e-08   1.4711732e-08   9.6864866e-09
   3.3222591e-01   5.5167357e-01   6.9632047e-01   7.9133449e-01   8.5340196e-01   8.9359077e-01   9.1924546e-01   9.3524191e-01   9.4481854e-01   9.5012716e-01   9.5259823e-01   9.5318303e-01   9.5251452e-01   9.5101399e-01   9.4896198e-01   9.4654539e-01   9.4388880e-01   9.4107523e-01   9.3816010e-01   9.3518036e-01   9.3216068e-01   9.2911754e-01   9.2606193e-01   9.2300120e-01   9.1994025e-01   9.1688237e-01   9.1382973e-01   9.1078379e-01   9.0774552e-01   9.0471555e-01   9.0169432e-01   8.9868209e-01   8.9567905e-01   8.9268530e-01   8.8970092e-01   8.8672594e-01   8.8376037e-01   8.8080423e-01   8.7785751e-01   8.7492019e-01   8.7199227e-01   8.6907372e-01   8.6616453e-01   8.6326467e-01   8.6037413e-01   8.5749289e-01   8.5462091e-01   8.5175818e-01   8.4890468e-01   8.4606037e-01   8.4322525e-01   8.4039929e-01   8.3758246e-01   8.3477474e-01   8.3197610e-01   8.2918654e-01   8.2640601e-01   8.2363450e-01   8.2087199e-01   8.1811845e-01   8.1537386e-01   8.1263820e-01   8.0991144e-01   8.0719356e-01   8.0448454e-01   8.0178436e-01   7.9909298e-01   7.9641040e-01   7.9373658e-01   7.9107150e-01   7.8841515e-01   7.8576749e-01   7.8312850e-01   7.8049817e-01   7.7787646e-01   7.7526336e-01   7.7265885e-01   7.7006289e-01   7.6747547e-01   7.6489656e-01   7.6232615e-01   7.5976420e-01   7.5721070e-01   7.5466563e-01   7.5212895e-01   7.4960065e-01   7.4708071e-01   7.4456909e-01   7.4206579e-01   7.3957078e-01   7.3708402e-01   7.3460551e-01   7.3213522e-01   7.2967313e-01   7.2721921e-01   7.2477344e-01   7.2233580e-01   7.1990626e-01   7.1748481e-01   7.1507142e-01   6.6846208e-01   6.2489099e-01   5.8418496e-01   5.4617595e-01   5.1070167e-01   4.6190342e-01   4.1796046e-01   3.6612662e-01   3.1080570e-01   2.6442026e-01   2.2550542e-01   1.9282225e-01   1.4216265e-01   1.0603164e-01   8.0011445e-02   6.1072443e-02   4.7134949e-02   2.8964082e-02   1.8483523e-02   1.2195962e-02   8.2875586e-03   5.7797014e-03   3.5112100e-03   2.2276498e-03   1.2846366e-03   6.9504456e-04   4.0173114e-04   2.4494638e-04   1.5608053e-04   7.0408174e-05   3.5413111e-05   1.9348547e-05   1.1281653e-05   6.9320947e-06   2.9581959e-06   1.4289728e-06   7.5713456e-07   4.3094319e-07   2.5969461e-07   1.3224086e-07   7.2971096e-08   3.6359615e-08   1.7120738e-08   8.8981642e-09   4.9889167e-09   2.9702789e-09   1.2085503e-09   5.6412284e-10   2.9127189e-10   1.6247293e-10   9.6336426e-11
   3.7359900e-01   6.0464773e-01   7.4707704e-01   8.3439021e-01   8.8741015e-01   9.1908468e-01   9.3746862e-01   9.4757515e-01   9.5252588e-01   9.5426544e-01   9.5400584e-01   9.5250280e-01   9.5022774e-01   9.4747490e-01   9.4442797e-01   9.4120170e-01   9.3786780e-01   9.3447108e-01   9.3103958e-01   9.2759082e-01   9.2413577e-01   9.2068128e-01   9.1723163e-01   9.1378951e-01   9.1035657e-01   9.0693386e-01   9.0352200e-01   9.0012139e-01   8.9673225e-01   8.9335473e-01   8.8998889e-01   8.8663477e-01   8.8329237e-01   8.7996169e-01   8.7664272e-01   8.7333543e-01   8.7003980e-01   8.6675579e-01   8.6348339e-01   8.6022256e-01   8.5697326e-01   8.5373548e-01   8.5050916e-01   8.4729430e-01   8.4409084e-01   8.4089877e-01   8.3771805e-01   8.3454864e-01   8.3139052e-01   8.2824365e-01   8.2510801e-01   8.2198355e-01   8.1887026e-01   8.1576809e-01   8.1267701e-01   8.0959700e-01   8.0652802e-01   8.0347005e-01   8.0042304e-01   7.9738697e-01   7.9436180e-01   7.9134751e-01   7.8834406e-01   7.8535142e-01   7.8236957e-01   7.7939846e-01   7.7643807e-01   7.7348836e-01   7.7054932e-01   7.6762089e-01   7.6470306e-01   7.6179579e-01   7.5889905e-01   7.5601281e-01   7.5313703e-01   7.5027170e-01   7.4741677e-01   7.4457221e-01   7.4173800e-01   7.3891410e-01   7.3610049e-01   7.3329713e-01   7.3050399e-01   7.2772104e-01   7.2494824e-01   7.2218558e-01   7.1943302e-01   7.1669052e-01   7.1395806e-01   7.1123561e-01   7.0852313e-01   7.0582060e-01   7.0312799e-01   7.0044526e-01   6.9777238e-01   6.9510933e-01   6.9245608e-01   6.8981259e-01   6.8717883e-01   6.8455477e-01   6.3406564e-01   5.8721034e-01   5.4376046e-01   5.0349620e-01   4.6620702e-01   4.1541460e-01   3.7022981e-01   3.1770085e-01   2.6271026e-01   2.1761935e-01   1.8065062e-01   1.5032520e-01   1.0494203e-01   7.4129772e-02   5.3017432e-02   3.8395966e-02   2.8152610e-02   1.5681852e-02   9.1267397e-03   5.5247871e-03   3.4634548e-03   2.2396952e-03   1.2253466e-03   7.0643544e-04   3.6283907e-04   1.7254692e-04   8.8906135e-05   4.8881674e-05   2.8353388e-05   1.0839722e-05   4.7289916e-06   2.2807844e-06   1.1901508e-06   6.6172033e-07   2.3720873e-07   9.8772980e-08   4.5985836e-08   2.3341686e-08   1.2692379e-08   5.6371881e-09   2.7580914e-09   1.1938603e-09   4.8289984e-10   2.1996359e-10   1.0976225e-10   5.8874148e-11   1.9992470e-11   8.0074752e-12   3.6205798e-12   1.7963027e-12   9.5906599e-13
   4.1007616e-01   6.4845927e-01   7.8640418e-01   8.6556830e-01   9.1031732e-01   9.3490976e-01   9.4769359e-01   9.5355862e-01   9.5537044e-01   9.5480916e-01   9.5286033e-01   9.5010232e-01   9.4687472e-01   9.4337697e-01   9.3972631e-01   9.3599163e-01   9.3221345e-01   9.2841560e-01   9.2461210e-01   9.2081118e-01   9.1701768e-01   9.1323443e-01   9.0946310e-01   9.0570464e-01   9.0195961e-01   8.9822830e-01   8.9451089e-01   8.9080744e-01   8.8711800e-01   8.8344257e-01   8.7978112e-01   8.7613363e-01   8.7250006e-01   8.6888038e-01   8.6527456e-01   8.6168254e-01   8.5810429e-01   8.5453977e-01   8.5098894e-01   8.4745175e-01   8.4392816e-01   8.4041813e-01   8.3692162e-01   8.3343859e-01   8.2996900e-01   8.2651280e-01   8.2306995e-01   8.1964042e-01   8.1622415e-01   8.1282112e-01   8.0943127e-01   8.0605457e-01   8.0269097e-01   7.9934043e-01   7.9600292e-01   7.9267840e-01   7.8936681e-01   7.8606812e-01   7.8278229e-01   7.7950928e-01   7.7624905e-01   7.7300155e-01   7.6976675e-01   7.6654461e-01   7.6333508e-01   7.6013813e-01   7.5695371e-01   7.5378178e-01   7.5062231e-01   7.4747525e-01   7.4434057e-01   7.4121822e-01   7.3810816e-01   7.3501036e-01   7.3192477e-01   7.2885136e-01   7.2579008e-01   7.2274089e-01   7.1970376e-01   7.1667864e-01   7.1366550e-01   7.1066430e-01   7.0767499e-01   7.0469755e-01   7.0173192e-01   6.9877807e-01   6.9583596e-01   6.9290555e-01   6.8998681e-01   6.8707968e-01   6.8418415e-01   6.8130016e-01   6.7842768e-01   6.7556666e-01   6.7271708e-01   6.6987889e-01   6.6705205e-01   6.6423653e-01   6.6143229e-01   6.5863928e-01   6.0508127e-01   5.5570630e-01   5.1022844e-01   4.6837472e-01   4.2988556e-01   3.7792585e-01   3.3221301e-01   2.7977122e-01   2.2583461e-01   1.8250812e-01   1.4773538e-01   1.1983189e-01   7.9425243e-02   5.3246716e-02   3.6147799e-02   2.4864095e-02   1.7331114e-02   8.7553724e-03   4.6459532e-03   2.5783936e-03   1.4898225e-03   8.9243354e-04   4.3901856e-04   2.2964396e-04   1.0485337e-04   4.3735042e-05   2.0052899e-05   9.9266463e-06   5.2344057e-06   1.6923306e-06   6.3932767e-07   2.7183092e-07   1.2680803e-07   6.3740806e-08   1.9167869e-08   6.8731032e-09   2.8095592e-09   1.2709842e-09   6.2330681e-10   2.4131255e-10   1.0463709e-10   3.9327730e-11   1.3658638e-11   5.4509105e-12   2.4202032e-12   1.1692595e-12   3.3127330e-13   1.1382424e-13   4.5060788e-14   1.9881985e-14   9.5574158e-15
   4.4247788e-01   6.8510089e-01   8.1732707e-01   8.8854519e-01   9.2603562e-01   9.4487436e-01   9.5339692e-01   9.5621428e-01   9.5587835e-01   9.5380212e-01   9.5076835e-01   9.4721087e-01   9.4337022e-01   9.3937984e-01   9.3531377e-01   9.3121309e-01   9.2710061e-01   9.2298900e-01   9.1888525e-01   9.1479326e-01   9.1071515e-01   9.0665209e-01   9.0260471e-01   8.9857334e-01   8.9455812e-01   8.9055913e-01   8.8657637e-01   8.8260983e-01   8.7865948e-01   8.7472527e-01   8.7080717e-01   8.6690511e-01   8.6301904e-01   8.5914893e-01   8.5529471e-01   8.5145633e-01   8.4763373e-01   8.4382688e-01   8.4003571e-01   8.3626017e-01   8.3250021e-01   8.2875577e-01   8.2502681e-01   8.2131327e-01   8.1761511e-01   8.1393226e-01   8.1026468e-01   8.0661232e-01   8.0297512e-01   7.9935303e-01   7.9574600e-01   7.9215398e-01   7.8857692e-01   7.8501477e-01   7.8146747e-01   7.7793498e-01   7.7441724e-01   7.7091421e-01   7.6742583e-01   7.6395205e-01   7.6049282e-01   7.5704810e-01   7.5361782e-01   7.5020195e-01   7.4680043e-01   7.4341321e-01   7.4004024e-01   7.3668147e-01   7.3333685e-01   7.3000634e-01   7.2668988e-01   7.2338742e-01   7.2009891e-01   7.1682431e-01   7.1356356e-01   7.1031662e-01   7.0708344e-01   7.0386397e-01   7.0065816e-01   6.9746596e-01   6.9428732e-01   6.9112220e-01   6.8797054e-01   6.8483230e-01   6.8170743e-01   6.7859589e-01   6.7549762e-01   6.7241257e-01   6.6934071e-01   6.6628197e-01   6.6323632e-01   6.6020371e-01   6.5718408e-01   6.5417740e-01   6.5118362e-01   6.4820268e-01   6.4523454e-01   6.4227916e-01   6.3933649e-01   6.3640648e-01   5.8039458e-01   5.2906839e-01   4.8208362e-01   4.3911396e-01   3.9985114e-01   3.4727714e-01   3.0148960e-01   2.4959465e-01   1.9707734e-01   1.5568083e-01   1.2310520e-01   9.7493660e-02   6.1527624e-02   3.9235544e-02   2.5326872e-02   1.6566924e-02   1.0987288e-02   5.0380607e-03   2.4374838e-03   1.2395708e-03   6.5963918e-04   3.6568272e-04   1.6150862e-04   7.6537678e-05   3.1007845e-05   1.1320442e-05   4.6105111e-06   2.0516832e-06   9.8219704e-07   2.6796286e-07   8.7512427e-08   3.2758630e-08   1.3646930e-08   6.1960841e-09   1.5608955e-09   4.8148353e-10   1.7267360e-10   6.9574868e-11   3.0757182e-11   1.0373451e-11   3.9846140e-12   1.2997466e-12   3.8741459e-13   1.3541198e-13   5.3481579e-14   2.3267908e-14   5.4982638e-15   1.6202864e-15   5.6151458e-16   2.2030382e-16   9.5338173e-17
   4.7145102e-01   7.1605218e-01   8.4196074e-01   9.0574052e-01   9.3698778e-01   9.5119601e-01   9.5647999e-01   9.5709195e-01   9.5526120e-01   9.5215705e-01   9.4839312e-01   9.4429154e-01   9.4002153e-01   9.3567196e-01   9.3128956e-01   9.2689886e-01   9.2251275e-01   9.1813799e-01   9.1377810e-01   9.0943491e-01   9.0510936e-01   9.0080190e-01   8.9651275e-01   8.9224199e-01   8.8798963e-01   8.8375565e-01   8.7954001e-01   8.7534265e-01   8.7116351e-01   8.6700253e-01   8.6285964e-01   8.5873479e-01   8.5462792e-01   8.5053895e-01   8.4646782e-01   8.4241447e-01   8.3837883e-01   8.3436085e-01   8.3036045e-01   8.2637758e-01   8.2241217e-01   8.1846415e-01   8.1453347e-01   8.1062007e-01   8.0672387e-01   8.0284482e-01   7.9898285e-01   7.9513790e-01   7.9130992e-01   7.8749883e-01   7.8370458e-01   7.7992710e-01   7.7616633e-01   7.7242221e-01   7.6869468e-01   7.6498368e-01   7.6128915e-01   7.5761103e-01   7.5394924e-01   7.5030375e-01   7.4667447e-01   7.4306137e-01   7.3946436e-01   7.3588340e-01   7.3231842e-01   7.2876936e-01   7.2523617e-01   7.2171878e-01   7.1821714e-01   7.1473118e-01   7.1126085e-01   7.0780608e-01   7.0436683e-01   7.0094302e-01   6.9753461e-01   6.9414153e-01   6.9076372e-01   6.8740113e-01   6.8405370e-01   6.8072137e-01   6.7740408e-01   6.7410178e-01   6.7081441e-01   6.6754190e-01   6.6428421e-01   6.6104128e-01   6.5781305e-01   6.5459946e-01   6.5140046e-01   6.4821599e-01   6.4504599e-01   6.4189041e-01   6.3874919e-01   6.3562228e-01   6.3250962e-01   6.2941116e-01   6.2632683e-01   6.2325659e-01   6.2020038e-01   6.1715814e-01   5.5916478e-01   5.0631537e-01   4.5820751e-01   4.1446225e-01   3.7472380e-01   3.2190660e-01   2.7632987e-01   2.2524166e-01   1.7429995e-01   1.3483571e-01   1.0433926e-01   8.0811998e-02   4.8702490e-02   2.9613329e-02   1.8211058e-02   1.1344850e-02   7.1664141e-03   2.9860945e-03   1.3175564e-03   6.1378373e-04   3.0061755e-04   1.5409947e-04   6.1017914e-05   2.6158311e-05   9.3856819e-06   2.9928971e-06   1.0807486e-06   4.3165769e-07   1.8735349e-07   4.3036515e-08   1.2129653e-08   3.9920747e-09   1.4835247e-09   6.0785154e-10   1.2809974e-10   3.3957625e-11   1.0675739e-11   3.8289306e-12   1.5250501e-12   4.4781436e-13   1.5230521e-13   4.3095935e-14   1.1019586e-14   3.3722274e-15   1.1844363e-15   4.6394355e-16   9.1408115e-17   2.3097627e-17   7.0059236e-18   2.4438065e-18   9.5198006e-19
   4.9751244e-01   7.4243021e-01   8.6181386e-01   9.1878429e-01   9.4471412e-01   9.5520406e-01   9.5801569e-01   9.5701244e-01   9.5411831e-01   9.5029191e-01   9.4601106e-01   9.4151404e-01   9.3691973e-01   9.3228742e-01   9.2764669e-01   9.2301229e-01   9.1839155e-01   9.1378810e-01   9.0920371e-01   9.0463924e-01   9.0009506e-01   8.9557135e-01   8.9106813e-01   8.8658540e-01   8.8212309e-01   8.7768115e-01   8.7325950e-01   8.6885808e-01   8.6447681e-01   8.6011562e-01   8.5577442e-01   8.5145315e-01   8.4715172e-01   8.4287006e-01   8.3860809e-01   8.3436575e-01   8.3014295e-01   8.2593962e-01   8.2175568e-01   8.1759107e-01   8.1344570e-01   8.0931950e-01   8.0521239e-01   8.0112431e-01   7.9705518e-01   7.9300492e-01   7.8897347e-01   7.8496074e-01   7.8096667e-01   7.7699118e-01   7.7303421e-01   7.6909567e-01   7.6517549e-01   7.6127361e-01   7.5738996e-01   7.5352445e-01   7.4967702e-01   7.4584759e-01   7.4203611e-01   7.3824248e-01   7.3446666e-01   7.3070855e-01   7.2696810e-01   7.2324524e-01   7.1953988e-01   7.1585197e-01   7.1218143e-01   7.0852820e-01   7.0489220e-01   7.0127337e-01   6.9767164e-01   6.9408693e-01   6.9051919e-01   6.8696834e-01   6.8343431e-01   6.7991703e-01   6.7641645e-01   6.7293248e-01   6.6946507e-01   6.6601415e-01   6.6257964e-01   6.5916149e-01   6.5575962e-01   6.5237397e-01   6.4900447e-01   6.4565107e-01   6.4231368e-01   6.3899225e-01   6.3568671e-01   6.3239699e-01   6.2912304e-01   6.2586478e-01   6.2262215e-01   6.1939508e-01   6.1618352e-01   6.1298740e-01   6.0980665e-01   6.0664121e-01   6.0349101e-01   6.0035600e-01   5.4074836e-01   4.8670174e-01   4.3775653e-01   3.9348250e-01   3.5347803e-01   3.0066640e-01   2.5547687e-01   2.0533119e-01   1.5600064e-01   1.1838699e-01   8.9801713e-02   6.8130953e-02   3.9326642e-02   2.2858526e-02   1.3419754e-02   7.9748810e-03   4.8042112e-03   1.8218138e-03   7.3347112e-04   3.1296310e-04   1.4100376e-04   6.6785184e-05   2.3676637e-05   9.1691687e-06   2.9083523e-06   8.0834556e-07   2.5833382e-07   9.2461417e-08   3.6334602e-08   7.0117089e-09   1.7025544e-09   4.9198493e-10   1.6291261e-10   6.0184162e-11   1.0595336e-11   2.4112044e-12   6.6399512e-13   2.1184788e-13   7.5983920e-14   1.9413763e-14   5.8435342e-15   1.4336232e-15   3.1432416e-16   8.4188013e-17   2.6289110e-17   9.2690575e-18   1.5221759e-18   3.2973276e-19   8.7521019e-20   2.7139039e-20   9.5153305e-21
